"[""请翻译字体名，字体尺寸，字体式样和翻译文字。如果这些域为空，他们将不能翻译。""]",,,,,,,,
[分类,对象名,字体名,字体尺寸,字体式样,原文字,翻译文字,原文字,翻译文字]
Chart,AO_TS.Chart2,Arial,8,0,Axis Title,Axis Title,Axis Title,Axis Title
Caption,AO_TS.DATALINK11,Arial,9,0,,,,
Caption,AO_TS.DATALINK12,Arial,9,0,,,,
Caption,AO_TS.DATALINK13,Arial,9,0,,,,
Caption,AO_TS.TEXT9,Arial,9,0,Rate Limit:,变化率限值:,,
Caption,AO_TS.DATALINK14,Arial,9,0,,,,
Caption,AO_TS.DATALINK15,Arial,9,0,,,,
Caption,AO_TS.DATALINK16,Arial,9,0,,,,
Caption,AO_TS.TEXT10,Arial,9,0,Event Messages:,事件消息:,,
Caption,AO_TS.TEXT11,Arial,9,1,Alarms,报警,,
Caption,AO_TS.TEXT12,Arial,9,0,Invert Output:,反向输出:,,
Caption,AO_TS.TEXT13,Arial,9,1,Operator Limits,操作员限值,,
Caption,AO_TS.TEXT14,Arial,9,0,Initial Value:,初始值:,,
Caption,AO_TS.DATALINK17,Arial,9,0,,,,
Caption,AO_TS.DATALINK24,Arial,9,0,,
Caption,AO_TS.Text38,Arial,9,1,Block Type:,数据块类型:
Caption,AO_TS.Text39,Arial,9,0,Description:,描述:
Caption,AO_TS.DataLink29,Arial,9,1,,
Caption,AO_TS.DataLink30,Arial,9,0,,
Caption,AO_TS.DATALINK_PREV,Arial,9,1,,
Caption,AO_TS.Text40,Arial,9,0,Prev Block:,前一块:
Caption,AO_TS.Text41,Arial,9,0,Tagname:,标签名:
Caption,AO_TS.DATALINK_NEXT,Arial,9,1,,
Caption,AO_TS.Text42,Arial,9,0,Next Block:,下一块:
Caption,AO_TS.Text44,Arial,9,1,Hardware Specifications,硬件特性
Caption,AO_TS.DataLink32,Arial,9,0,,
Caption,AO_TS.DataLink33,Arial,9,0,,
Caption,AO_TS.DataLink34,Arial,9,0,,
Caption,AO_TS.DataLink35,Arial,9,0,,
Caption,AO_TS.Text45,Arial,9,0,Signal Conditioning:,信号条件:
Caption,AO_TS.Text46,Arial,9,0,I/O Address:,I/O 地址:
Caption,AO_TS.Text47,Arial,9,0,H/W Options:,H/W 选项:
Caption,AO_TS.Text48,Arial,9,0,Device:,设备:
Caption,AO_TS.DataLink36,Arial,9,0,,
Caption,AO_TS.DataLink37,Arial,9,0,,
Caption,AO_TS.DataLink38,Arial,9,0,,
Caption,AO_TS.Text49,Arial,9,1,Engineering Units,工程单位
Caption,AO_TS.Text50,Arial,9,0,Low Limit:,低限:
Caption,AO_TS.Text51,Arial,9,0,High Limit:,高限:
Caption,AO_TS.Text52,Arial,9,0,Units:,单位:
Caption,AO_TS.Text53,Arial,9,0,Enabled:,启用:
Caption,AO_TS.Text54,Arial,9,0,Areas:,区域:
Caption,AO_TS.DataLink41,Arial,9,1,,
Caption,AO_TS.DataLink42,Arial,9,1,,
Caption,AO_TS.Text56,Arial,9,1,Current State,当前状态
Caption,AO_TS.Text57,Arial,9,1,Alarm Status:,报警状态:
Caption,AO_TS.Text59,Arial,9,1,Value:,数值:
Caption,AO_TS.Text60,Arial,9,0,High Value:,高值:
Caption,AO_TS.Text61,Arial,9,0,Low Value:,低值:
Caption,AO_TS.Text62,Arial,9,1,Security Areas,安全区域
Caption,AO_TS.DataLink43,Arial,9,0,,
Caption,AO_TS.DataLink44,Arial,9,0,,
Caption,AO_TS.DataLink45,Arial,9,0,,
Caption,AO_TS.Text63,Arial,9,0,1,1
Caption,AO_TS.Text64,Arial,9,0,2,2
Caption,AO_TS.Text65,Arial,9,0,3,3
Caption,AO_TS.DataLink46,Arial,9,1,,
Caption,AO_TS.Text66,Arial,9,0,Counter:,计数:
Caption,AO_TS.DataLink47,Arial,9,0,,
