"[""请翻译字体名，字体尺寸，字体式样和翻译文字。如果这些域为空，他们将不能翻译。""]",,,,,,,,
[分类,对象名,字体名,字体尺寸,字体式样,原文字,翻译文字,原文字,翻译文字]
Caption,Dr_TS.DATALINK,Arial,9,1,,,,
Caption,Dr_TS.DATALINK1,Arial,9,0,,,,
Caption,Dr_TS.TEXT,Arial,9,0,Tagname:,标签名:,,
Caption,Dr_TS.DATALINK2,Arial,9,1,,,,
Caption,Dr_TS.TEXT1,Arial,9,1,Block Type:,数据块类型:,,
Caption,Dr_TS.DATALINK9,Arial,9,0,,,,
Caption,Dr_TS.TEXT6,Arial,9,0,Output Enable:,输出启用:,,
Caption,Dr_TS.DATALINK10,Arial,9,0,,,,
Caption,Dr_TS.DATALINK12,Arial,9,0,,,,
Caption,Dr_TS.DATALINK13,Arial,9,1,,,,
Caption,Dr_TS.TEXT9,Arial,9,0,First 16 Current Values,头16位当前值,,
Caption,Dr_TS.DATALINK14,Arial,9,1,,,,
Caption,Dr_TS.DATALINK15,Arial,9,1,,,,
Caption,Dr_TS.DATALINK16,Arial,9,1,,,,
Caption,Dr_TS.DATALINK17,Arial,9,1,,
Caption,Dr_TS.DATALINK18,Arial,9,1,,
Caption,Dr_TS.DATALINK19,Arial,9,1,,
Caption,Dr_TS.DATALINK20,Arial,9,1,,
Caption,Dr_TS.DATALINK21,Arial,9,1,,
Caption,Dr_TS.DATALINK22,Arial,9,1,,
Caption,Dr_TS.DATALINK23,Arial,9,1,,
Caption,Dr_TS.DATALINK24,Arial,9,1,,
Caption,Dr_TS.DATALINK25,Arial,9,1,,
Caption,Dr_TS.DATALINK26,Arial,9,1,,
Caption,Dr_TS.DATALINK27,Arial,9,1,,
Caption,Dr_TS.DATALINK28,Arial,9,1,,
Caption,Dr_TS.Text12,Arial,9,1,Hardware Specifications,硬件特性
Caption,Dr_TS.DataLink30,Arial,9,0,,
Caption,Dr_TS.DataLink31,Arial,9,0,,
Caption,Dr_TS.DataLink33,Arial,9,0,,
Caption,Dr_TS.Text14,Arial,9,0,I/O Address:,I/O 地址:
Caption,Dr_TS.Text15,Arial,9,0,H/W Options:,H/W 选项:
Caption,Dr_TS.Text16,Arial,9,0,Device:,设备:
Caption,Dr_TS.Text17,Arial,9,1,Security Areas,安全区域
Caption,Dr_TS.DataLink34,Arial,9,0,,
Caption,Dr_TS.DataLink35,Arial,9,0,,
Caption,Dr_TS.DataLink36,Arial,9,0,,
Caption,Dr_TS.Text18,Arial,9,0,1,1
Caption,Dr_TS.Text19,Arial,9,0,2,2
Caption,Dr_TS.Text20,Arial,9,0,3,3
Caption,Dr_TS.TEXT7,Arial,9,0,Output,输出
Caption,Dr_TS.Text21,Arial,9,0,Description:,描述:
Caption,Dr_TS.Text22,Arial,9,0,Invert Output:,反向输出:
Caption,Dr_TS.Text23,Arial,9,0,Event Msg:,事件消息:
Caption,Dr_TS.Text24,Arial,9,0,Offset 6:,Offset 6:
Caption,Dr_TS.Text26,Arial,9,0,Offset 5:,Offset 5:
Caption,Dr_TS.Text27,Arial,9,0,Offset 4:,Offset 4:
Caption,Dr_TS.Text28,Arial,9,0,Offset 3:,Offset 3:
Caption,Dr_TS.Text29,Arial,9,0,Offset 2:,Offset 2:
Caption,Dr_TS.Text30,Arial,9,0,Offset 1:,Offset 1:
Caption,Dr_TS.Text31,Arial,9,0,Offset 0:,Offset 0:
Caption,Dr_TS.Text33,Arial,9,0,Offset 7:,Offset 7:
Caption,Dr_TS.Text34,Arial,9,0,Offset 8:,Offset 8:
Caption,Dr_TS.Text35,Arial,9,0,Offset 9:,Offset 9:
Caption,Dr_TS.Text36,Arial,9,0,Offset 10:,Offset 10:
Caption,Dr_TS.Text37,Arial,9,0,Offset 11:,Offset 11:
Caption,Dr_TS.Text38,Arial,9,0,Offset 12:,Offset 12:
Caption,Dr_TS.Text39,Arial,9,0,Offset 13:,Offset 13:
Caption,Dr_TS.Text40,Arial,9,0,Offset 14:,Offset 14:
Caption,Dr_TS.Text41,Arial,9,0,Offset 15:,Offset 15:
